,Unnamed: 0,cdc_post_id,created_at,comment_id,lang,text,period
139,139,1.4821288702875443e+18,Mon Jan 24 03:21:15 +0000 2022,1.485452612614996e+18,en,"@CDCgov Morons. Keep pushing the practices that are proven no to work… learn with the British, at least recognize the erros and have ended this Chinese virus nightmare.",period_3
266,266,1.5831573853795287e+18,Sat Oct 22 11:27:35 +0000 2022,1.583782111378477e+18,en,"@CDCgov @CDCMMWR If they were safe and effective, but they don't seem to be either.",period_3
3507,3511,1.2987289897968271e+18,Wed Aug 26 21:13:10 +0000 2020,1.298730227254911e+18,en,"@CDCgov You are a charlatan to post such lies. Obviously, the Fool of a President said to do this.
Which, if done in effect, btw
Gets rid of the CONTACT Tracing in any state or city or school... the only thing keeping people aware of who is sick and may need help.",period_1
3559,3563,1.2987289897968271e+18,Thu Aug 27 15:02:49 +0000 2020,1.2989994137597624e+18,en,@CDCgov I guess if he stopped tracking hurricanes there would be less of those too....,period_1
63,63,1.4821288702875443e+18,Sat Jan 15 14:40:55 +0000 2022,1.4823621640106312e+18,en,@CDCgov Why not just lump KF94 and KN95 together at least? Why the complete ignoring of it?,period_3
1268,1268,1.49366141927492e+18,Tue Feb 15 19:02:08 +0000 2022,1.4936619267605914e+18,en,@CDCgov @CDCMMWR Oh nice did we go from like 0.001% to 0.006%?,period_3
1746,1747,1.5821066969266668e+18,Tue Oct 18 20:11:56 +0000 2022,1.5824645177865871e+18,en,@CDCgov That ain't happening,period_3
1075,1075,1.569355240100569e+18,Tue Sep 13 12:24:00 +0000 2022,1.569663184490881e+18,en,@CDCgov You have lost all credibility!!!!!!,period_3
3158,3161,1.2961916299681874e+18,Wed Aug 26 16:28:18 +0000 2020,1.2986585396621804e+18,en,@CDCgov Y’all need to change your bio from saying you all are a credible source anymore. Fucking shame that y’all really letting Trump destroy the trust the people used to have with y’all...I don’t bend my principles for ANYONE. Grow some nuts. #CDC #HasFailedUs #TrumpsPuppets #Devils,period_1
1613,1614,1.505218795937448e+18,Sun Mar 20 13:56:05 +0000 2022,1.5055437055828419e+18,en,"@CDCgov Thank the Ds for 550 million free doses of the COVID vaccine, while not a single R signed on in support. Apparently Rs would rather see people die than give credit and support to anything the Democratic Party does to help the American people. Do they deserve to be in office?",period_3
2401,2403,1.4629056953769206e+18,Mon Nov 29 09:27:32 +0000 2021,1.4652510687120384e+18,en,@CDCgov now force these greedy pharma companies moderna and pfizer to waive the patents for the vaccine so the rest of the world can get vaccinated and stop the virus from mutating and evolving further,period_2
4133,4138,1.3109909870581883e+18,Thu Oct 01 13:42:42 +0000 2020,1.3116628299638948e+18,en,"@CDCgov @CDCMMWR No Risk for Children?
https://t.co/TZMbShq86v

The Dangers of Contaminated Masks
https://t.co/6cpn0g5W0t

Do Mask Mandates Work?
Do Mask Mandates Work? | Kitsapcountyreport
https://t.co/TCLlZ4d3Mw",period_1
3766,3771,1.3411372210684682e+18,Mon Dec 21 22:20:54 +0000 2020,1.3411466570025452e+18,qme,@CDCgov https://t.co/E2brMym2We,period_1
3547,3551,1.2987289897968271e+18,Thu Aug 27 00:23:12 +0000 2020,1.2987780518960538e+18,en,@CDCgov unethical to make these huge changes today and is the exact opposite of what DT said- 'everyone who wants a test can get one'- shameful.,period_1
1672,1673,1.5821066969266668e+18,Mon Oct 17 21:18:22 +0000 2022,1.5821188499728794e+18,und,@CDCgov No.,period_3
1767,1768,1.5821066969266668e+18,Tue Oct 18 02:59:07 +0000 2022,1.582204600375214e+18,und,@CDCgov F. U.,period_3
568,568,1.486021122089005e+18,Fri Feb 11 00:52:55 +0000 2022,1.491938264315568e+18,en,"@CDCgov I'll take my chances, thanks for caring tho...",period_3
3781,3786,1.3411372210684682e+18,Tue Dec 22 16:37:12 +0000 2020,1.3414225475403366e+18,en,@CDCgov @ELongHealthdept Weird masks have completely stopped the common flu 🤔,period_1
4016,4021,1.3414647835944018e+18,Tue Dec 22 21:36:39 +0000 2020,1.3414979089449247e+18,ur,@CDCgov چھٹیوں کے دوران، اپنے پیاروں کی حفاظت کریں۔ گھر میں رہیں اور ان لوگوں کے لئے قریبی رابطے کو محدود کریں جن کے ساتھ آپ نہیں رہتے ہیں۔ کم از کم 6 فٹ کے فاصلے پر ریں۔ اپنے ہاتھوں کو 20 سیکنڈ تک صابن اور پانی سے دھوئے۔ بیرونی محفلیں کریں۔ مزید جانیں: https://t.co/YsIxcv8CjW۔,period_1
279,279,1.5831573853795287e+18,Thu Oct 20 18:41:53 +0000 2022,1.5831666307202867e+18,en,"@CDCgov @CDCMMWR Disband the CDC immediately. Literally every one of the 1,300 comments on the gov site for your voting meeting was against this. 

https://t.co/6hKVQ6X7jq",period_3
3220,3223,1.336785273548632e+18,Wed Dec 09 21:50:51 +0000 2020,1.3367904389178368e+18,en,@CDCgov False.,period_1
3911,3916,1.2501281852298936e+18,Wed Apr 15 00:41:51 +0000 2020,1.2502227726908293e+18,en,@CDCgov What about those who don't get medical attention?  https://t.co/VF3n1oFFPk,period_1
358,358,1.4983875360323994e+18,Sun Jun 11 17:36:22 +0000 2023,1.667948903759528e+18,en,@CDCgov This is an absolutely genocidal LIE.,period_3
3797,3802,1.257340333031121e+18,Tue May 05 01:41:35 +0000 2020,1.2574855606769418e+18,en,@CDCgov @FLOTUS sometimes at the 99¢ store people stand right behind me ignoring the store's notices of 6 ft apart. #SocialDistanacing not working at @99Only,period_1
299,299,1.5831573853795287e+18,Fri Oct 21 17:39:06 +0000 2022,1.5835132212602511e+18,qme,@CDCgov @CDCMMWR https://t.co/ZPpQb6PfmU,period_3
818,818,1.6063673107924992e+18,Sat Dec 24 12:05:13 +0000 2022,1.6066220200154563e+18,en,@CDCgov There was no flu last year just covid 😂,period_3
2335,2337,1.4233468327307387e+18,Fri Aug 06 16:21:58 +0000 2021,1.4236807596935537e+18,en,"@CDCgov I have a serious question and hoping someone from CDC respond to me
My sister in Canada got her shots first was Pfizer and second one because of shortage was Moderna.Right after second shot she has rashes and now she has to take medication for rashes. And it's been a month. Why?",period_2
2718,2721,1.4280107782553682e+18,Wed Aug 18 16:37:43 +0000 2021,1.4280333771400847e+18,en,@CDCgov I doubt it happens in Florida any time soon since the Governor is benefitingfrom Regeneron. #DeathSantis,period_2
3277,3280,1.336785273548632e+18,Thu Dec 10 11:06:07 +0000 2020,1.3369905732998963e+18,qme,@CDCgov @HIWTVI https://t.co/Z4qUujmOf0,period_1
838,838,1.6063673107924992e+18,Tue Dec 27 01:06:58 +0000 2022,1.607543527650562e+18,en,"@CDCgov My mom got a flu shot every year,  for at least 30-35 years before she passed away. 
And every year,  she became very ill. 
So excuse me if I pass on that 💉💉 too.",period_3
2821,2824,1.4146233452917146e+18,Tue Jul 13 13:40:15 +0000 2021,1.4149427550554153e+18,en,@CDCgov CDC no one is listening to you. Cried wolf one too many times,period_2
415,415,1.4983875360323994e+18,Fri Jun 16 10:04:54 +0000 2023,1.6696472290809856e+18,en,@CDCgov You lied! 🤥 Anyone in the CDC who supported this should be sent to prison!,period_3
2299,2301,1.4233468327307387e+18,Thu Aug 05 18:23:08 +0000 2021,1.423348863000322e+18,qme,@CDCgov https://t.co/GaQiEcbDt5,period_2
1830,1831,1.492528962932781e+18,Mon Feb 14 17:42:11 +0000 2022,1.4932794177198244e+18,en,"@CDCgov ALL DATA ON COVID-19 OR ANY OTHER SICKNESS IS FRAUDULENT AND WORTHLESS. THE RODENTS CDC, FDA AND W.H.O. HAVE ZERO CREDIBILITY!",period_3
720,720,1.6063673107924992e+18,Tue Dec 27 03:19:43 +0000 2022,1.6075769352650834e+18,qme,@CDCgov https://t.co/hVnFaAgsMf,period_3
2329,2331,1.4233468327307387e+18,Tue Aug 10 16:19:58 +0000 2021,1.425129809634599e+18,en,"@CDCgov #CDC: ""We really can't do anything to stop #COVID, but if we keep repeating 'wear a mask' maybe the public will believe we can control it.""",period_2
2591,2594,1.4226250708376044e+18,Wed Aug 04 02:46:58 +0000 2021,1.422750883453014e+18,en,"@CDCgov The average IQ in the United States is 100, with roughly half the people bellow that line. 

Have you considered simplifying your message to not have any conditional logic statements in it...?",period_2
3746,3751,1.3411372210684682e+18,Tue Dec 22 04:13:30 +0000 2020,1.3412353878391194e+18,en,"@CDCgov URGENT: #WearAMask #COVID19 cases hospitalizations &amp; deaths are rising rapidly A mask helps protect you &amp; others For the best protection also stay 6ft apart avoid crowds &amp; poorly ventilated spaces wash your hands often
Do your part: https://t.co/xzxi74xKo9 https://t.co/iq1QlrbnNe",period_1
3228,3231,1.336785273548632e+18,Thu Dec 10 17:31:01 +0000 2020,1.3370874350129398e+18,en,@CDCgov @BrunswickGovt If something is repeated often enough people will believe it.,period_1
1164,1164,1.557099396654719e+18,Thu Aug 11 05:16:05 +0000 2022,1.55759669419964e+18,en,"@CDCgov Meanwhile the Danish health authority has stopped offering covid vaccines to children.

Why?

Because it’s all risk and no reward.

The CDC is corrupt.",period_3
3133,3136,1.2961916299681874e+18,Wed Aug 26 17:26:31 +0000 2020,1.2986731907812884e+18,en,@CDCgov THE COUNTRY HAS LOST FAITH IN YOU - you are clearly a Trump political tool@and cannot be trusted. Just like you lied early on and said masks weren't needed. #cdc #NovemberIsComing #November3rd,period_1
871,871,1.6063673107924992e+18,Fri Dec 23 22:10:32 +0000 2022,1.606411962707071e+18,en,@CDCgov Y’all are pathetic,period_3
1425,1425,1.5980487464110694e+18,Wed Nov 30 20:28:55 +0000 2022,1.5980514681916334e+18,qme,@CDCgov https://t.co/UmXVj7kjxs,period_3
3388,3391,1.2429150420493517e+18,Tue Mar 31 21:16:50 +0000 2020,1.245097746362581e+18,en,"@CDCgov i'm looking to help as many healthcare workers as possible. WeeCare is finding immediate solutions for our selfless soldiers on the frontline... please reach out to us, we are here to help #SupportOurHealthCareWorkers",period_1
3668,3672,1.2530852851618038e+18,Sat Apr 25 13:43:38 +0000 2020,1.2540433943488102e+18,en,@CDCgov @realDonaldTrump Thank you CDC ♥️♥️,period_1
718,718,1.6063673107924992e+18,Fri Dec 23 19:46:32 +0000 2022,1.6063757244825313e+18,en,"@CDCgov I don't need a flu shot, I have a great immune system",period_3
58,58,1.4821288702875443e+18,Wed Jan 19 16:55:09 +0000 2022,1.4838454982219858e+18,en,"@CDCgov @CAPublicHealth NONE of those protect you, it’s been a proven fact..",period_3
76,76,1.4821288702875443e+18,Sun Jan 16 12:23:55 +0000 2022,1.482690073623769e+18,en,@CDCgov Stop the FEAR!,period_3
368,368,1.4983875360323994e+18,Sun Jun 11 16:48:07 +0000 2023,1.6679367611110113e+18,en,@CDCgov Who believes this?,period_3
843,843,1.6063673107924992e+18,Sat Dec 24 02:36:25 +0000 2022,1.6064788773913436e+18,qme,@CDCgov https://t.co/7JmpZLeFXd,period_3
3963,3968,1.3436630977567416e+18,Tue Dec 29 02:39:36 +0000 2020,1.34374847398067e+18,en,@CDCgov Keep your vaccines and keep your mask! Not conforming!!,period_1
1178,1178,1.557099396654719e+18,Thu Aug 11 09:48:02 +0000 2022,1.557665132255273e+18,qme,@CDCgov https://t.co/5kG7AFx1uK,period_3
1952,1954,1.453738335617405e+18,Tue Nov 02 17:52:18 +0000 2021,1.455593626570879e+18,en,"@CDCgov Why are people taking more of something that doesn’t work? Is this not to protect them from a illness that has a 98.98% survive rate?
Has the world gone mad?",period_2
3959,3964,1.3436630977567416e+18,Mon Dec 28 21:14:51 +0000 2020,1.343666749825282e+18,en,@CDCgov All lies,period_1
4023,4028,1.3414647835944018e+18,Tue Dec 22 23:43:36 +0000 2020,1.3415298544040796e+18,en,"@CDCgov if we all ignored the CDC, we would be over this virus fake-demic.",period_1
599,599,1.486021122089005e+18,Thu Feb 10 14:20:38 +0000 2022,1.4917791422656225e+18,en,@CDCgov Did you include “may cause death” in your definition?  Why not?  It’s a fact.  https://t.co/MdO7Ccvbss,period_3
1873,1875,1.491849512893268e+18,Mon Feb 14 17:26:35 +0000 2022,1.4932754927654298e+18,qme,@CDCgov 🤣🤣🤣🤣🤣,period_3
3320,3323,1.2429150420493517e+18,Tue Mar 31 18:00:19 +0000 2020,1.2450482915927327e+18,en,@CDCgov What are the right PPE for phlebotomist who work with confirm and suspect patient for the novel virus? Many versions II read that hospital should reduce exposure to their employees specially those very high exposure.,period_1
1444,1444,1.5980487464110694e+18,Thu Dec 01 02:50:40 +0000 2022,1.5981475425247928e+18,en,"@CDCgov COVID jab causes innate immune suppression, makes you more susceptible to infections, chronic diseases. Suppression of Type 1 interferon signaling appears to be one of the primary mechanisms the shot destroys immune competence, and repeated booster shots can  be anticipated to am",period_3
2496,2498,1.4545378468454769e+18,Sat Oct 30 21:19:05 +0000 2021,1.4545585007098757e+18,en,"@CDCgov “Do as I say, not as I do”! 
#Trudeau #Rutte #Canada #TheNetherlands #Hypocrites #FucktheElite https://t.co/8QEDZfowyG",period_2
124,124,1.4821288702875443e+18,Sun Jan 16 19:44:54 +0000 2022,1.4828010510361723e+18,en,@CDCgov It’s funny how you’ve gone out of your way to shut down conversation about available therapeutics that are extremely successful. Continue the fear for people weak enough not to have critical thinking.,period_3
790,790,1.6063673107924992e+18,Sat Dec 24 03:40:55 +0000 2022,1.606495106617725e+18,en,"@CDCgov Done.
Got it in October. 
Also got bivalent covid booster 2 weeks ago.",period_3
3765,3770,1.3411372210684682e+18,Mon Dec 21 21:59:02 +0000 2020,1.3411411540545577e+18,en,@CDCgov Will it take two months before those receiving the first vaccine shot are fully immunized?,period_1
2864,2867,1.4146233452917146e+18,Tue Jul 13 03:51:41 +0000 2021,1.4147946341658993e+18,qme,@CDCgov 🖕🏼🖕🏼🖕🏼,period_2
2354,2356,1.4233468327307387e+18,Thu Aug 05 18:21:19 +0000 2021,1.4233484087487078e+18,en,@CDCgov Lying assholes. Your medical tyranny will fall!,period_2
2527,2530,1.4545378468454769e+18,Sat Oct 30 23:36:46 +0000 2021,1.4545931503920128e+18,en,"@CDCgov How many college sports games have you been to?
20 to 30 thousand people are there with 90% not wearing mask, yet the virus has slowed

How many times do you have to lie before you believe it",period_2
429,429,1.4983875360323994e+18,Mon Jun 12 09:22:54 +0000 2023,1.668187109126013e+18,en,@CDCgov This hasn't aged well,period_3
3827,3832,1.257340333031121e+18,Tue May 05 00:56:33 +0000 2020,1.257474228166832e+18,en,"@CDCgov @FLOTUS But Fauci said we can hook up. Was he wrong, ya think?",period_1
3579,3583,1.2987289897968271e+18,Thu Aug 27 11:57:52 +0000 2020,1.298952870457299e+18,en,@CDCgov Science is a professional guesswork,period_1
2763,2766,1.4146233452917146e+18,Mon Jul 12 18:09:27 +0000 2021,1.414648110123475e+18,en,@CDCgov My child has been in daycare full time since June 2020. Several cases within the staff (all masked...) ZERO cases among the kids. Fact: KIDS DON'T SPREAD COVID.,period_2
2963,2966,1.2454639607128105e+18,Mon Apr 06 04:20:43 +0000 2020,1.2470163597849313e+18,en,"@CDCgov Please I beg you all and I repeat high to the politics, diplomacy and care of the economy we take actions because perhaps there will not be tomorrow because unfortunately at this moment WE ALL CAN BE CONTAGIATED AND WE DON'T KNOW.",period_1
1313,1313,1.49366141927492e+18,Wed Feb 16 12:42:55 +0000 2022,1.4939288784101212e+18,en,@CDCgov @CDCMMWR That's not what my hospital told us when my 5mo infant had it 😂😂,period_3
755,755,1.6063673107924992e+18,Fri Dec 23 19:27:01 +0000 2022,1.606370811878703e+18,qme,@CDCgov https://t.co/AoIPY4ZhF4,period_3
1557,1557,1.505218795937448e+18,Sat Mar 19 21:08:04 +0000 2022,1.505290028368507e+18,en,@CDCgov Boosters for all ages should be no less than 4 months apart,period_3
433,433,1.4983875360323994e+18,Mon Jun 12 05:22:36 +0000 2023,1.6681266348540355e+18,en,@CDCgov When are you going to delete this absolute BS?,period_3
387,387,1.4983875360323994e+18,Sun Jun 11 07:11:39 +0000 2023,1.667791691095343e+18,en,@CDCgov Satanic murderers,period_3
30,30,1.4821288702875443e+18,Mon Jan 17 21:36:31 +0000 2022,1.4831915276858532e+18,en,@CDCgov Tell me where one can buy 3M 1860 N 95s. … should be made available to everyone!,period_3
1061,1061,1.569355240100569e+18,Wed Sep 14 01:40:43 +0000 2022,1.5698636845534085e+18,en,"@CDCgov My kids aren’t vaxxed for the same reason I don’t let them wear bike helmets, survival of the fitest",period_3
203,203,1.481333160218669e+18,Thu Jan 13 22:19:00 +0000 2022,1.4817526700713165e+18,en,@CDCgov @LADeptHealth My Family an I will remain that way I don't care what Anyone say's https://t.co/7MdUCdL0Kc,period_3
2770,2773,1.4146233452917146e+18,Mon Jul 12 18:30:47 +0000 2021,1.414653480032211e+18,en,"@CDCgov Continuing this nonsense this increase anxiety and depression, close more schools, and hinder learning. These effects will be most pronounced in poor and minority children. 

Thr CDV had a year and it failed. Perhaps try something else.",period_2
4017,4022,1.3414647835944018e+18,Wed Dec 23 04:16:15 +0000 2020,1.3415984683815526e+18,en,@CDCgov Nah you don't control me,period_1
3307,3310,1.2429150420493517e+18,Sun Mar 29 15:40:59 +0000 2020,1.244288452696236e+18,en,"@CDCgov Micro splashes simulation.

https://t.co/RfASHaTElD",period_1
3935,3940,1.3436630977567416e+18,Mon Dec 28 22:51:53 +0000 2020,1.343691165833552e+18,en,"@CDCgov https://t.co/4JTU83p8qg
Dr. Marik at EVMS.
Why aren’t you behind this?",period_1
3718,3722,1.3411372210684682e+18,Fri Dec 25 15:35:31 +0000 2020,1.342494189276328e+18,en,@CDCgov Only 6 percent have died of the china viruses according to the CDC.look it up and stay locked down. I'd say that's the most hypocritical statement yet,period_1
2069,2071,1.475587321277956e+18,Tue Dec 28 19:43:15 +0000 2021,1.475915268459225e+18,en,"@CDCgov Get Booster, it really helps. First dose means shit now.",period_2
2778,2781,1.4146233452917146e+18,Tue Jul 13 04:23:08 +0000 2021,1.4148025504784466e+18,en,@CDCgov We should ALL be wearing masks again with the highly contagious #DeltaVariant running rampant.,period_2
478,478,1.4983875360323994e+18,Sun Jun 18 10:24:45 +0000 2023,1.6703769978040238e+18,und,@CDCgov LOL!,period_3
2672,2675,1.4226250708376044e+18,Wed Aug 04 01:30:09 +0000 2021,1.422731551435985e+18,en,"@CDCgov You REALLY should have just kept the mask 😷  mandate. You screwed up royally.
Vax &amp; still masked.
#MaskItOrCasket",period_2
2178,2180,1.3599815523614966e+18,Fri Feb 12 13:31:45 +0000 2021,1.3602200474368737e+18,en,"@CDCgov Would you STOP! You have changed your mind so many times including telling us to NOT wear a mask because we would touch our face too much! This is ridiculous now...I got Covid19 , I’m 66 and I’m just fine! Let people live their lives and protect the VULNERABLE",period_2
443,443,1.4983875360323994e+18,Tue Jun 13 13:39:44 +0000 2023,1.6686141279826084e+18,en,@CDCgov Nuremberg codes have been grossly violated you garbage humans!,period_3
2211,2213,1.3599815523614966e+18,Sun Feb 21 12:30:54 +0000 2021,1.36346622390059e+18,en,@CDCgov Three is better. Plus a shield. That’s even better.,period_2
3764,3769,1.3411372210684682e+18,Tue Dec 22 23:52:05 +0000 2020,1.3415319894558925e+18,qme,@CDCgov https://t.co/DCNshWNbPI,period_1
2536,2539,1.4545378468454769e+18,Sun Oct 31 04:28:36 +0000 2021,1.4546665936406692e+18,en,"@CDCgov Too bad with the mixed messages.

I still enjoy Dr Faucis white lie.

Don't wear masks so Healthcare workers can have some.

Now they are yesterday news and being thrown out the door for being unvaccinated.",period_2
192,192,1.481333160218669e+18,Wed Jan 12 18:34:47 +0000 2022,1.4813338565948088e+18,en,@CDCgov Pfizer just announced an upcoming Omicron Vaccine... Really?? Wake up America!,period_3
567,567,1.486021122089005e+18,Thu Feb 10 03:53:51 +0000 2022,1.4916214087738368e+18,en,"@CDCgov This should really trigger the anti vax community, with their ignorance of science they'll all be screaming ""We knew it, the CDC lied!""😁",period_3
4045,4050,1.3414647835944018e+18,Tue Dec 22 23:37:46 +0000 2020,1.341528385156223e+18,en,"@CDCgov Sorry , No can Do.. we are Celebrating like we Always do.. Big family get-together with lots of Love, Gifts and Food.. But hey, you do you😉😁",period_1
1378,1378,1.5980487464110694e+18,Wed Nov 30 22:02:04 +0000 2022,1.598074912648106e+18,en,@CDCgov no way CDC your efficacy and transparency expired 2 yrs ago.jab thyself....,period_3
6,6,1.4821288702875443e+18,Sat Jan 15 00:09:34 +0000 2022,1.4821428807477248e+18,en,"@CDCgov IMHO I'll add:
👉Ventilation
👉Air filtration",period_3
439,439,1.4983875360323994e+18,Sun Jun 11 11:50:20 +0000 2023,1.6678618224083845e+18,en,@CDCgov Garbage propaganda and disinformation,period_3
289,289,1.5831573853795287e+18,Thu Oct 20 20:59:35 +0000 2022,1.583201284915544e+18,en,@CDCgov @CDCMMWR @GovRonDeSantis @TuckerCarlson @CNN @ABC @MSNBC @realDailyWire 👨‍⚖️⚖️👩‍⚖️ The “Noble lie™️” must die! 🙏🇺🇸🙏 https://t.co/Rm9UzYuJom,period_3
785,785,1.6063673107924992e+18,Sat Dec 24 02:15:27 +0000 2022,1.606473599187026e+18,en,@CDCgov y'all lost whatever credibility you used to have long ago,period_3
1192,1192,1.557099396654719e+18,Wed Aug 10 00:21:47 +0000 2022,1.5571602455283876e+18,en,@CDCgov masks maks masks,period_3
862,862,1.6063673107924992e+18,Sat Dec 24 04:29:44 +0000 2022,1.6065073922078843e+18,en,@CDCgov how about the law suits coming for you currupt a**holes  for your mismanagement and misinformation in the vaccines for the past 3 years.,period_3
3563,3567,1.2987289897968271e+18,Wed Aug 26 23:16:47 +0000 2020,1.2987613369571328e+18,en,"@CDCgov Without actual reporting these numbers are low, which is the point. Trump wants lower numbers.",period_1
2758,2761,1.4146233452917146e+18,Mon Jul 12 17:56:02 +0000 2021,1.4146447369426452e+18,en,@CDCgov Reported for misinformation,period_2
2414,2416,1.4629056953769206e+18,Tue Nov 23 13:10:15 +0000 2021,1.4631327920537723e+18,en,@CDCgov And everyone over the age of 5 should be following common sense hygiene practices like handwashing and covering their mouths and noses to stop the spread of disease BEFORE getting any vaccine...  but more people than you think don't even wash their hands after bathroom use,period_2
1337,1337,1.49366141927492e+18,Tue Feb 15 20:12:14 +0000 2022,1.4936795662247772e+18,qme,@CDCgov @CDCMMWR #propaganda,period_3
3361,3364,1.2429150420493517e+18,Thu Mar 26 23:24:53 +0000 2020,1.243318031826256e+18,en,"@CDCgov Notice in widespread populated, no sign yet. Apparently, this thing loves people, but not space and air.",period_1
1392,1392,1.5980487464110694e+18,Fri Dec 02 19:14:09 +0000 2022,1.5987574315757076e+18,en,@CDCgov Weird. Studies show the vaccine destroys natural immunity.,period_3
2571,2574,1.4226250708376044e+18,Tue Aug 03 18:43:25 +0000 2021,1.422629191493718e+18,en,@CDCgov Just tell everyone to wear a mask lol Jesus they say don’t make this political but it’s all about politics at this point no one wants to look like the bad guy And no leadership at this point,period_2
3437,3440,1.3425325841238835e+18,Fri Dec 25 22:26:43 +0000 2020,1.3425976700916736e+18,qme,@CDCgov https://t.co/JGS0g1Of6z,period_1
194,194,1.481333160218669e+18,Thu Jan 13 20:19:02 +0000 2022,1.4817224790433546e+18,en,"@CDCgov @US_FDA Can you please provide the health risks associated with the current MRNA vaccines? 
There is a vaccine which has no severe side affects and safer than any of you current options but why is #COVAXIN not approved? 
#OCUGEN",period_3
450,450,1.4983875360323994e+18,Sun Jun 18 14:04:55 +0000 2023,1.6704324064936223e+18,en,@CDCgov Some of these videos should be removed don’t you think?,period_3
1689,1690,1.5821066969266668e+18,Mon Oct 17 23:58:44 +0000 2022,1.582159206710272e+18,en,@CDCgov Fortunately about 95% of parents of young kids know you are full of shit,period_3
2379,2381,1.4629056953769206e+18,Tue Nov 23 04:20:23 +0000 2021,1.4629994460572221e+18,en,@CDCgov I will never trust you again!,period_2
29,29,1.4821288702875443e+18,Sat Jan 15 01:52:25 +0000 2022,1.482168762820436e+18,en,@CDCgov Or you could just live your life normally and not catch it either,period_3
3392,3395,1.2429150420493517e+18,Tue Mar 31 03:06:47 +0000 2020,1.2448234256565248e+18,en,@CDCgov Both CDC and FDA did horrible jobs. A completely overhaul of the two agencies must be done.,period_1
2181,2183,1.3599815523614966e+18,Fri Feb 12 03:02:39 +0000 2021,1.3600617287431823e+18,en,@CDCgov Hell no.  This is stupid and makes no sense.  CDC please stop telling me what’s best.  Thanks,period_2
3560,3564,1.2987289897968271e+18,Wed Aug 26 22:04:17 +0000 2020,1.2987430942764278e+18,qme,@CDCgov https://t.co/crZtSUIvaD,period_1
4040,4045,1.3414647835944018e+18,Tue Dec 22 23:47:13 +0000 2020,1.341530766707204e+18,en,"@CDCgov No thanks, my body my choice",period_1
3565,3569,1.2987289897968271e+18,Wed Aug 26 23:15:46 +0000 2020,1.298761081452667e+18,en,@CDCgov What is your response to the changes in COVID-19 testing guidelines from the CDC? Is this because President Trump has told his administrators to test less? Is pressure on the FDA from President Trump causing short cuts to the approval processes for new drugs and therapies?,period_1
2822,2825,1.4146233452917146e+18,Mon Jul 12 16:35:37 +0000 2021,1.4146244965274132e+18,en,"@CDCgov Yeah, or maybe consider not having them there at all, and/or promulgating standards for air filtration, bc we know prolonged exposure in confined spaces with inadequate ventilation, even with masks, puts them at risk. What’s stopping you, @CDC?",period_2
3705,3709,1.3411372210684682e+18,Mon Dec 21 21:49:15 +0000 2020,1.3411386894775173e+18,en,@CDCgov I will not wear a mask just to protect someone that won’t take care of themselves. I will not avoid family and friends. I will not live in fear. I will not accept blame for something China released.,period_1
3083,3086,1.2961916299681874e+18,Thu Aug 20 19:11:49 +0000 2020,1.2965253640056668e+18,en,@CDCgov Herd immunity is starting. Stop panicking.,period_1
829,829,1.6063673107924992e+18,Sat Dec 24 13:12:14 +0000 2022,1.6066388859326054e+18,en,@CDCgov The kid twittering for the higher ups is listening well and wants to keep his job. Good boy,period_3
1017,1017,1.569355240100569e+18,Tue Sep 13 00:48:45 +0000 2022,1.569488219456303e+18,en,"@CDCgov Based on the CDCs current record, I’d say this statement is 84% more likely to be proven false within 6 months.  But that will be more than enough time for their buddies in Big Pharma to make oodles of cash.",period_3
3852,3857,1.257340333031121e+18,Tue May 05 02:46:47 +0000 2020,1.2575019685972419e+18,en,@CDCgov Made in 🇺🇸 REUSABLE ANTIBACTERIAL FACE MASK (1 PACK) https://t.co/kFiMqhUioy #staysafe https://t.co/QWS0gFDJ0J,period_1
2922,2925,1.2388410612770406e+18,Mon Mar 16 14:20:43 +0000 2020,1.2395572107846287e+18,en,@CDCgov @StateDept Older Americans were only ones on the ball.,period_1
3819,3824,1.257340333031121e+18,Tue May 05 12:31:51 +0000 2020,1.257649205528666e+18,qme,@CDCgov @FLOTUS 👌👌👌👌,period_1
2699,2702,1.4226250708376044e+18,Tue Aug 03 20:04:49 +0000 2021,1.4226496802115625e+18,en,@CDCgov I have had covid and recovered; all good here; mask/vax unnecessary.,period_2
222,222,1.5831573853795287e+18,Thu Oct 20 19:33:48 +0000 2022,1.5831796969125396e+18,en,"@CDCgov @CDCMMWR Of course you make no acknowledgment of the ubiquitous natural immunity that followed Omicron's dominance, meaning people have excellent protection against *both* reinfection and severe outcomes.",period_3
2706,2709,1.4280107782553682e+18,Wed Aug 18 15:31:44 +0000 2021,1.428016771047514e+18,qme,@CDCgov https://t.co/v3affTKr2T,period_2
3181,3184,1.336785273548632e+18,Wed Dec 09 23:31:56 +0000 2020,1.336815876524241e+18,en,"@CDCgov This is arguably an indirect violation of the hippocratic oath. Emphasizing unproven preventive methods while largely ignoring proven ones (diet, exercise, etc).",period_1
573,573,1.486021122089005e+18,Fri Feb 11 02:40:36 +0000 2022,1.491965363000537e+18,en,@CDCgov So they don’t get sued,period_3
1161,1161,1.557099396654719e+18,Wed Aug 10 20:25:38 +0000 2022,1.5574632040827126e+18,en,@CDCgov Then why wasn’t better ventilation made a priority before kids go back to school? We know that it can make some kids sick.,period_3
